customer_id,plan,internet_service,payment_method,usage,payments,support_tickets,months_active,paperless_billing,senior_citizen,churned
2432-TFSMK,One year,Fiber optic,Credit card (automatic),89.6000,1633.0000,2,18,1,0,0
3440-JPSCL,Month-to-month,Fiber optic,Mailed check,99.9500,547.6500,1,6,1,0,1
4929-ROART,Month-to-month,DSL,Mailed check,56.2500,969.8500,2,18,0,0,0
1834-ABKHQ,One year,DSL,Bank transfer (automatic),50.9500,2610.6500,2,52,1,0,0
1741-WTPON,Two year,Fiber optic,Mailed check,115.8500,6567.9000,0,56,0,0,0
3932-IJWDZ,Month-to-month,Fiber optic,Bank transfer (automatic),103.6500,4747.8500,1,45,1,0,0
1240-HCBOH,Two year,No,Mailed check,26.1000,1759.5500,0,67,1,0,0
3594-KADLU,Month-to-month,DSL,Mailed check,35.1000,101.1000,1,3,0,0,0
8065-BVEPF,Month-to-month,Fiber optic,Bank transfer (automatic),99.1000,6496.1500,2,65,1,1,0
3796-ENZGF,Two year,DSL,Mailed check,67.2500,4234.1500,2,63,0,0,0
1734-ZMNTZ,Two year,No,Mailed check,25.0000,300.7000,0,11,0,0,0
2853-CWQFQ,Month-to-month,DSL,Mailed check,59.5500,59.5500,2,1,1,0,0
0813-TAXXS,Two year,DSL,Bank transfer (automatic),77.8000,4323.3500,2,55,1,0,0
2519-TWKFS,One year,DSL,Mailed check,55.1000,1466.1000,2,25,1,0,0
2889-FPWRM,One year,Fiber optic,Bank transfer (automatic),117.8000,8684.8000,0,72,1,0,1
0626-QXNGV,Two year,No,Credit card (automatic),24.1500,1776.4500,0,72,1,0,0
6723-CEGQI,Two year,DSL,Mailed check,45.2500,2933.9500,2,65,0,0,0
6987-XQSJT,Month-to-month,Fiber optic,Electronic check,79.5000,4370.2500,3,54,1,1,1
4732-RRJZC,Month-to-month,No,Mailed check,20.2500,144.3500,0,7,0,0,0
9499-XPZXM,Two year,DSL,Bank transfer (automatic),64.7500,4804.7500,1,72,0,0,0
4338-EYCER,Month-to-month,DSL,Bank transfer (automatic),54.6000,1125.2000,3,21,0,0,0
3007-FDPEA,Month-to-month,No,Bank transfer (automatic),20.7000,39.8500,0,2,1,0,0
6350-XFYGW,Month-to-month,Fiber optic,Electronic check,94.7500,422.4000,2,4,1,1,0
4290-BSXUX,Month-to-month,Fiber optic,Bank transfer (automatic),79.6500,251.7500,2,3,1,0,1
8513-OLYGY,Two year,Fiber optic,Credit card (automatic),115.8000,8332.1500,0,72,0,0,0
0311-QYWSS,Month-to-month,DSL,Electronic check,49.4500,314.6000,2,6,1,0,0
8705-DWKTI,Month-to-month,Fiber optic,Credit card (automatic),83.8000,4331.4000,2,52,1,0,0
8755-IWJHN,Month-to-month,Fiber optic,Bank transfer (automatic),95.3500,6382.0000,2,69,1,1,0
0325-XBFAC,Month-to-month,Fiber optic,Electronic check,94.7000,740.3000,2,8,1,0,1
4480-QQRHC,Month-to-month,Fiber optic,Bank transfer (automatic),74.0500,600.1500,2,8,1,1,0
0929-PECLO,Month-to-month,Fiber optic,Bank transfer (automatic),89.6000,5538.8000,2,63,1,1,0
3680-CTHUH,One year,Fiber optic,Credit card (automatic),116.6000,7049.5000,0,60,1,0,0
1202-KKGFU,Month-to-month,DSL,Bank transfer (automatic),54.2000,690.5000,1,12,0,0,0
6112-KTHFQ,Month-to-month,No,Mailed check,19.3000,279.3000,0,13,1,0,0
1852-XEMDW,Month-to-month,DSL,Mailed check,65.0500,1427.5500,1,22,0,0,0
2462-XIIJB,Month-to-month,Fiber optic,Electronic check,92.5000,452.7000,2,5,1,0,1
4760-XOHVN,Month-to-month,No,Mailed check,19.4500,19.4500,0,1,0,0,1
1820-DJFPH,Two year,No,Bank transfer (automatic),24.0500,1709.1500,0,72,1,0,0
9426-SXNHE,Month-to-month,No,Bank transfer (automatic),18.7500,53.1500,0,2,0,0,0
9068-FHQHD,Two year,No,Bank transfer (automatic),20.1500,777.3500,0,40,0,0,0
1269-FOYWN,One year,No,Bank transfer (automatic),20.0000,860.8500,0,44,0,0,0
9470-YFUYI,One year,DSL,Bank transfer (automatic),71.0000,5012.1000,1,71,1,1,0
7817-BOQPW,Month-to-month,Fiber optic,Electronic check,75.5500,166.3000,3,2,1,0,1
7402-EYFXX,Month-to-month,Fiber optic,Electronic check,93.6000,2404.1000,3,26,1,1,0
1853-UDXBW,Month-to-month,Fiber optic,Electronic check,70.0000,70.0000,3,1,1,0,1
9895-VFOXH,Month-to-month,DSL,Mailed check,24.4000,24.4000,3,1,0,0,0
5458-CQJTA,Two year,DSL,Bank transfer (automatic),74.8000,4820.1500,1,65,1,0,1
1230-QAJDW,Month-to-month,DSL,Mailed check,65.2500,209.9000,2,3,1,0,0
5701-ZIKJE,Month-to-month,DSL,Mailed check,50.5500,610.7500,2,13,1,0,0
5219-YIPTK,Month-to-month,Fiber optic,Electronic check,104.4000,3409.6000,2,33,1,0,1
5032-MIYKT,Month-to-month,Fiber optic,Mailed check,70.7000,70.7000,3,1,1,0,0
7396-VJUZB,Month-to-month,DSL,Mailed check,45.2500,155.3500,3,4,0,0,0
9717-QEBGU,Month-to-month,Fiber optic,Electronic check,70.3000,144.0000,3,2,1,0,0
5172-RKOCB,Two year,Fiber optic,Credit card (automatic),108.9500,7875.0000,1,72,1,0,0
6509-TSGWN,Month-to-month,No,Mailed check,26.4500,911.6000,0,37,0,0,0
3540-RZJYU,Month-to-month,Fiber optic,Electronic check,86.2000,1270.2000,2,15,0,0,1
3178-CIFOT,One year,No,Credit card (automatic),19.6500,478.1000,0,23,1,0,0
2091-MJTFX,Month-to-month,DSL,Credit card (automatic),51.2000,1561.5000,2,30,0,0,1
4530-NDRKU,One year,No,Electronic check,19.0500,761.8500,0,42,1,0,0
5985-TBABQ,One year,DSL,Mailed check,74.7500,2282.9500,2,32,0,0,0
9800-ONTFE,Month-to-month,Fiber optic,Bank transfer (automatic),75.8000,1615.1000,3,22,1,0,0
6743-HHQPF,Month-to-month,DSL,Credit card (automatic),25.1000,1097.1500,3,42,1,0,0
8455-HIRAQ,Month-to-month,DSL,Mailed check,44.4500,369.3000,3,8,0,0,0
6616-AALSR,Two year,Fiber optic,Credit card (automatic),104.3000,6725.3000,1,65,1,0,0
0883-EIBTI,Month-to-month,No,Mailed check,19.5000,31.5500,0,2,0,0,1
9415-ZNBSX,Two year,DSL,Bank transfer (automatic),89.0000,6293.2000,0,70,1,0,0
4018-KJYUY,Month-to-month,No,Credit card (automatic),20.1500,432.5000,0,22,0,0,0
0722-TROQR,Month-to-month,Fiber optic,Electronic check,74.9000,321.7500,3,4,1,1,1
7571-YXDAD,Month-to-month,Fiber optic,Credit card (automatic),74.9000,147.1500,3,2,0,0,1
3884-UEBXB,Two year,DSL,Bank transfer (automatic),36.1500,2434.4500,2,67,0,0,0
8780-RSYYU,Month-to-month,No,Credit card (automatic),19.2000,532.1000,0,25,1,0,0
5537-UXXVS,Month-to-month,No,Bank transfer (automatic),19.2500,375.2500,0,20,0,0,0
1791-PQHBB,Month-to-month,DSL,Credit card (automatic),61.2000,125.9500,2,2,1,0,0
8701-DGLVH,Two year,No,Mailed check,20.4500,1042.6500,0,51,0,0,0
8741-LQOBK,Month-to-month,DSL,Bank transfer (automatic),35.0500,1620.2500,2,46,0,0,0
3393-FMZPV,Month-to-month,Fiber optic,Electronic check,100.2500,2387.7500,3,25,1,0,1
8082-GHXOP,Month-to-month,DSL,Mailed check,44.0000,659.3500,3,13,0,0,0
6402-ZFPPI,Month-to-month,Fiber optic,Mailed check,102.8000,2660.2000,2,25,1,1,1
0980-FEXWF,One year,DSL,Mailed check,50.3500,1285.8000,2,26,0,0,0
7486-KSRVI,One year,Fiber optic,Electronic check,100.0000,4211.5500,2,43,1,0,1
3011-WQKSZ,Month-to-month,No,Electronic check,20.0000,377.5500,0,19,1,0,0
8443-WVPSS,Month-to-month,Fiber optic,Electronic check,99.8500,990.9000,2,10,1,0,1
3006-XIMLN,Month-to-month,Fiber optic,Bank transfer (automatic),94.2000,193.8000,3,2,1,0,1
8218-FFJDS,Two year,DSL,Bank transfer (automatic),86.4000,6058.9500,1,72,1,0,0
1986-PHGZF,Month-to-month,DSL,Credit card (automatic),58.4000,964.9000,2,18,1,1,0
9965-YOKZB,Month-to-month,Fiber optic,Electronic check,83.8500,790.1500,3,9,1,1,1
0504-HHAPI,Month-to-month,Fiber optic,Credit card (automatic),88.3000,2467.7500,2,27,0,1,1
9360-OMDZZ,Month-to-month,Fiber optic,Electronic check,94.1000,2322.8500,3,24,1,0,0
6305-YLBMM,One year,Fiber optic,Bank transfer (automatic),104.0500,7262.0000,1,69,1,0,1
0345-XMMUG,Two year,Fiber optic,Credit card (automatic),108.9000,4854.3000,1,46,1,0,0
8024-XNAFQ,Two year,Fiber optic,Bank transfer (automatic),107.4000,7748.7500,0,72,1,1,0
3647-GMGDH,Month-to-month,Fiber optic,Credit card (automatic),94.7000,1914.9000,2,22,1,0,1
2988-GBIVW,Month-to-month,Fiber optic,Electronic check,90.8500,6470.1000,2,70,1,1,0
2832-SCUCO,Month-to-month,No,Electronic check,19.9000,57.4000,0,2,0,0,0
7036-ZZKBD,Month-to-month,DSL,Credit card (automatic),66.4000,2019.8000,1,31,1,0,0
3791-LGQCY,Month-to-month,Fiber optic,Bank transfer (automatic),100.6500,5688.0500,2,56,1,1,1
0265-PSUAE,Month-to-month,Fiber optic,Bank transfer (automatic),100.7000,1522.7000,1,16,0,0,0
0463-TXOAK,Two year,No,Credit card (automatic),25.6000,1334.5000,0,52,0,0,0
0594-UFTUL,Month-to-month,No,Mailed check,19.8500,252.0000,0,13,1,0,0
9509-MPYOD,One year,No,Mailed check,20.7500,700.4500,0,35,0,0,0
9128-CPXKI,Two year,Fiber optic,Electronic check,95.8000,5655.4500,2,59,0,0,0
0129-KPTWJ,Month-to-month,Fiber optic,Electronic check,94.6500,6747.3500,2,72,1,0,0
8166-ZZTFS,Two year,DSL,Bank transfer (automatic),80.5500,5265.1000,2,66,1,1,1
5855-EIBDE,Two year,Fiber optic,Credit card (automatic),106.6500,5174.3500,0,49,0,0,0
5365-LLFYV,Month-to-month,DSL,Mailed check,45.8500,105.6000,3,2,1,0,0
5956-YHHRX,Month-to-month,Fiber optic,Electronic check,104.3500,2271.8500,2,21,1,1,0
6008-NAIXK,One year,DSL,Electronic check,55.4500,2966.9500,2,54,1,1,0
2956-GGUCQ,Month-to-month,Fiber optic,Electronic check,78.8500,1772.2500,2,24,1,1,1
1928-BXYIV,Month-to-month,DSL,Electronic check,61.1500,61.1500,2,1,0,0,0
5760-FXFVO,Month-to-month,Fiber optic,Electronic check,78.9500,494.9500,2,6,1,0,0
6595-COKXZ,Month-to-month,DSL,Mailed check,44.4500,44.4500,3,1,1,0,1
0961-ZWLVI,One year,Fiber optic,Credit card (automatic),109.2000,5290.4500,1,49,1,0,0
5181-OABFK,Two year,DSL,Credit card (automatic),61.3000,3346.8000,1,56,1,0,0
4007-NHVHI,Month-to-month,Fiber optic,Electronic check,96.8500,5219.6500,2,56,1,1,0
7816-VGHTO,Two year,DSL,Mailed check,40.5500,217.5000,1,6,0,0,0
5871-DGTXZ,One year,No,Mailed check,19.8000,607.7000,0,32,0,0,0
7550-WIQVA,One year,Fiber optic,Electronic check,108.2500,5431.4000,1,50,1,0,0
7544-ZVIKX,One year,Fiber optic,Bank transfer (automatic),105.0500,6004.8500,1,58,1,0,0
0016-QLJIS,Two year,DSL,Mailed check,90.4500,5957.9000,0,65,1,0,0
7508-DQAKK,Two year,DSL,Credit card (automatic),86.4000,5442.0500,0,64,1,0,0
5176-OLSKT,Two year,DSL,Bank transfer (automatic),66.9000,4370.2500,1,66,0,0,0
9356-AXGMP,One year,Fiber optic,Electronic check,110.7000,4428.6000,0,38,1,0,0
3556-BVQGL,One year,No,Mailed check,20.0000,416.4500,0,20,1,0,0
0362-ZBZWJ,Month-to-month,Fiber optic,Electronic check,84.9000,3067.2000,3,36,1,0,1
8979-CAMGB,One year,Fiber optic,Electronic check,102.1000,6688.1000,1,64,0,1,0
4211-MMAZN,Month-to-month,No,Mailed check,20.2500,20.2500,0,1,0,0,1
7581-EBBOU,One year,DSL,Credit card (automatic),70.1500,4224.7000,1,60,1,0,0
4274-OWWYO,Month-to-month,Fiber optic,Electronic check,74.3500,74.3500,3,1,1,0,1
5073-RZGBK,One year,DSL,Bank transfer (automatic),80.0500,4042.2000,0,50,1,0,0
1541-ETJZO,Month-to-month,DSL,Mailed check,62.0500,62.0500,1,1,0,0,1
2192-CKRLV,Two year,DSL,Electronic check,49.2000,3580.9500,1,72,1,0,0
3154-HMWUU,Two year,No,Bank transfer (automatic),20.5000,1198.8000,0,60,1,0,0
6119-SPUDB,Two year,DSL,Mailed check,38.2500,1755.3500,0,46,0,0,0
6522-OIQSX,Two year,DSL,Credit card (automatic),54.9500,3772.5000,2,69,1,0,0
7813-ZGGAW,Month-to-month,Fiber optic,Bank transfer (automatic),96.6000,2877.9500,1,31,1,1,0
8748-HFWBO,One year,No,Mailed check,19.9000,357.7000,0,19,0,0,0
1052-QJIBV,Two year,No,Credit card (automatic),19.9000,1397.3000,0,71,0,0,0
1319-YLZJG,Month-to-month,Fiber optic,Electronic check,84.6000,959.9000,1,12,1,0,0
4106-HADHQ,One year,DSL,Credit card (automatic),80.0000,3182.9500,0,39,0,0,1
0723-FDLAY,One year,DSL,Bank transfer (automatic),85.2500,3704.1500,1,44,1,0,0
3050-RLLXC,Two year,DSL,Credit card (automatic),81.2500,4620.4000,0,56,0,0,0
9298-WGMRW,Two year,Fiber optic,Bank transfer (automatic),115.5000,8312.7500,0,72,1,0,0
2369-UAPKZ,Month-to-month,Fiber optic,Mailed check,104.1000,541.9000,2,5,0,0,1
3088-LHEFH,Month-to-month,Fiber optic,Bank transfer (automatic),79.0000,929.3000,2,11,1,0,0
2778-OCLGR,Month-to-month,DSL,Bank transfer (automatic),39.1000,971.3000,2,24,0,1,1
6583-KQJLK,Month-to-month,Fiber optic,Electronic check,94.6500,1285.0500,3,15,1,1,0
8544-JNBOX,Two year,No,Mailed check,20.8000,1521.2000,0,72,1,0,0
6681-ZSEXG,Two year,DSL,Credit card (automatic),59.5000,3389.2500,2,56,0,0,0
6139-ZZRBQ,Two year,No,Bank transfer (automatic),20.0500,1198.0500,0,64,1,1,0
6116-RFVHN,Month-to-month,Fiber optic,Electronic check,100.4500,3414.6500,2,34,1,0,0
0637-KVDLV,Month-to-month,Fiber optic,Electronic check,76.5000,162.4500,3,2,1,0,1
8884-FEEWR,One year,No,Bank transfer (automatic),20.6000,754.0000,0,35,0,0,0
3125-RAHBV,One year,No,Credit card (automatic),20.3000,467.1500,0,22,0,0,0
6633-MPWBS,Month-to-month,DSL,Electronic check,49.2000,216.9000,2,5,1,0,1
0373-AIVNJ,One year,DSL,Mailed check,39.5500,373.0000,1,9,0,0,0
8785-EPNCG,Month-to-month,No,Credit card (automatic),23.1500,245.2000,0,11,0,0,1
1682-VCOIO,One year,No,Mailed check,20.4500,481.1000,0,23,0,0,0
5729-KLZAR,Month-to-month,Fiber optic,Electronic check,80.8500,302.7500,3,4,0,0,1
2072-ZVJJX,Two year,No,Bank transfer (automatic),25.2500,1728.2000,0,68,0,0,0
8849-AYPTR,Month-to-month,Fiber optic,Electronic check,91.2500,2964.0500,3,33,0,0,0
9518-IMLHK,Month-to-month,DSL,Bank transfer (automatic),72.4500,2156.2500,0,31,1,0,0
1582-RAFML,Month-to-month,DSL,Mailed check,60.1000,60.1000,2,1,0,0,1
3646-ITDGM,Two year,No,Bank transfer (automatic),19.7000,1051.9000,0,56,0,0,0
8740-CRYFY,Month-to-month,Fiber optic,Electronic check,78.9500,78.9500,3,1,1,0,1
3569-VLDHH,One year,DSL,Electronic check,75.1000,5013.0000,0,66,1,0,0
8224-KDLKN,Two year,No,Bank transfer (automatic),25.0000,1738.9000,0,72,0,0,0
7594-LZNWR,Month-to-month,Fiber optic,Credit card (automatic),69.1500,2275.1000,3,34,0,1,0
4001-TSBTV,Month-to-month,Fiber optic,Electronic check,91.5500,5511.6500,2,58,1,0,0
2962-XPMCQ,Month-to-month,DSL,Electronic check,45.1500,98.5000,3,2,1,0,1
8727-XDPUD,Two year,DSL,Credit card (automatic),35.8000,1316.9000,3,37,0,0,0
1043-UXOVO,Two year,Fiber optic,Credit card (automatic),113.1500,7993.3000,0,71,1,0,0
1064-FBXNK,One year,No,Credit card (automatic),19.8500,19.8500,0,1,0,0,0
3996-ZNWYK,Two year,No,Credit card (automatic),19.8000,1388.4500,0,71,0,1,0
2878-DHMIN,One year,No,Electronic check,19.9000,666.0000,0,35,0,0,0
7762-ONLJY,One year,No,Mailed check,19.7000,94.4500,0,6,0,0,0
1678-FYZOW,Month-to-month,Fiber optic,Electronic check,79.4000,244.6500,3,3,1,0,1
5795-BKOYE,One year,DSL,Bank transfer (automatic),59.1000,4134.7000,1,69,0,0,0
8627-EHGIP,One year,DSL,Mailed check,53.9500,2375.4000,2,44,1,0,1
7402-PWYJJ,One year,Fiber optic,Electronic check,91.1500,4862.5000,2,53,1,0,0
5480-TBGPH,Month-to-month,Fiber optic,Credit card (automatic),99.3000,2431.3500,2,24,1,0,1
0018-NYROU,Month-to-month,Fiber optic,Electronic check,68.9500,351.5000,3,5,1,0,0
7501-VTYLJ,Month-to-month,DSL,Mailed check,51.5500,106.2000,3,2,0,0,0
7608-RGIRO,Two year,No,Mailed check,24.4000,1413.0000,0,62,1,0,0
0480-BIXDE,Month-to-month,Fiber optic,Electronic check,96.8000,1743.0500,2,19,1,0,0
5895-QSXOD,Month-to-month,Fiber optic,Mailed check,70.0500,657.5000,3,9,0,0,0
9814-AOUDH,Two year,No,Credit card (automatic),19.5000,1050.5000,0,53,0,0,0
6175-IRFIT,Month-to-month,Fiber optic,Mailed check,78.7500,426.3500,3,5,0,0,0
8760-ZRHKE,One year,DSL,Electronic check,69.2000,4982.5000,2,71,0,1,0
1622-HSHSF,Month-to-month,No,Mailed check,19.5500,19.5500,0,1,1,0,0
8854-CCVSQ,Month-to-month,Fiber optic,Electronic check,80.6500,1451.9000,3,18,1,0,1
6749-UTDVX,Two year,Fiber optic,Electronic check,103.6500,7634.8000,2,72,1,0,0
5542-DHSXL,Month-to-month,DSL,Mailed check,54.7000,235.0500,2,4,0,0,0
9102-OXKFY,Two year,DSL,Credit card (automatic),54.1500,3116.1500,2,59,0,0,0
0511-JTEOY,Month-to-month,Fiber optic,Mailed check,71.1000,71.1000,3,1,0,0,1
5216-WASFJ,Month-to-month,Fiber optic,Electronic check,84.8500,2633.4000,3,31,1,1,0
7808-DVWEP,Month-to-month,No,Bank transfer (automatic),20.0000,49.6500,0,3,0,0,0
7067-KSAZT,One year,Fiber optic,Electronic check,106.2500,6979.8000,2,65,1,1,1
2284-VFLKH,One year,Fiber optic,Credit card (automatic),99.2500,4920.8000,1,49,1,0,0
0366-NQSHS,Month-to-month,No,Mailed check,19.3500,46.3500,0,2,0,0,0
6532-YLWSI,One year,No,Bank transfer (automatic),20.8000,1021.8000,0,53,0,0,1
3807-BPOMJ,One year,Fiber optic,Electronic check,94.7500,5276.1000,2,55,1,0,0
3892-NXAZG,Two year,Fiber optic,Credit card (automatic),114.0500,8289.2000,0,72,1,0,0
4948-WBBKL,Month-to-month,Fiber optic,Bank transfer (automatic),74.9000,2659.4500,3,36,1,1,0
4182-BGSIQ,Month-to-month,No,Bank transfer (automatic),19.8000,196.7500,0,10,1,0,0
9300-AGZNL,Month-to-month,Fiber optic,Electronic check,94.0000,94.0000,3,1,1,1,1
0988-AADSA,Two year,DSL,Bank transfer (automatic),80.8500,5824.7500,0,72,0,0,0
9972-NKTFD,Month-to-month,DSL,Bank transfer (automatic),54.6500,1517.5000,2,28,0,0,0
3717-LNXKW,Month-to-month,Fiber optic,Bank transfer (automatic),91.7000,3479.0500,2,38,0,0,0
5734-EJKXG,One year,Fiber optic,Electronic check,118.6000,7365.7000,0,61,1,0,0
2207-RYYRL,Two year,No,Mailed check,24.5500,1331.0500,0,52,0,0,0
6729-FZWSY,One year,No,Mailed check,19.4500,1195.9500,0,67,1,0,0
9695-IDRZR,Two year,Fiber optic,Credit card (automatic),116.1500,3946.9000,0,34,1,0,0
8144-DGHXP,Two year,DSL,Electronic check,80.6000,4299.9500,0,54,0,0,0
7814-LEEVE,Month-to-month,No,Bank transfer (automatic),20.3000,20.3000,0,1,1,0,0
1112-CUNAO,Month-to-month,Fiber optic,Electronic check,89.8500,1424.9500,3,15,0,1,1
5175-AOBHI,Month-to-month,DSL,Mailed check,46.0000,193.6000,3,4,1,0,1
5174-RNGBH,Month-to-month,DSL,Mailed check,66.2500,620.5500,2,9,0,0,1
8631-WUXGY,Month-to-month,Fiber optic,Electronic check,99.8000,4391.2500,2,46,1,0,0
7270-BDIOA,Month-to-month,Fiber optic,Electronic check,90.0000,1993.8000,2,22,1,0,1
9565-JSNFM,One year,Fiber optic,Bank transfer (automatic),70.4500,2597.6000,3,38,1,0,1
5906-DVAPM,One year,DSL,Credit card (automatic),75.0000,4213.9000,1,55,1,0,0
6654-QGBZZ,Month-to-month,No,Mailed check,19.9000,19.9000,0,1,0,0,0
8348-JLBUG,One year,Fiber optic,Credit card (automatic),80.3000,5017.7000,1,64,0,1,0
0607-DAAHE,Two year,No,Bank transfer (automatic),19.7500,1052.3500,0,53,0,0,1
5641-DMBFJ,Two year,DSL,Electronic check,84.3000,4916.4000,0,58,1,0,0
9200-NLNPD,One year,DSL,Bank transfer (automatic),54.0500,2959.8000,1,56,1,0,0
2664-XJZNO,Two year,Fiber optic,Credit card (automatic),104.9000,7559.5500,0,72,1,0,0
9732-KPKBW,Month-to-month,DSL,Electronic check,53.9500,53.9500,1,1,1,0,1
3339-EAQNV,One year,Fiber optic,Credit card (automatic),97.2500,7133.1000,3,72,1,1,0
0921-OHLVP,Month-to-month,Fiber optic,Electronic check,83.0500,1799.3000,3,22,0,0,0
3389-YGYAI,Month-to-month,Fiber optic,Electronic check,105.5000,829.5500,2,8,1,1,1
9560-ARGQJ,Month-to-month,Fiber optic,Electronic check,81.0000,1312.1500,3,16,1,0,1
8350-NYMVI,Month-to-month,DSL,Bank transfer (automatic),41.1000,1597.0500,1,39,0,0,0
1600-DILPE,Month-to-month,DSL,Bank transfer (automatic),45.0000,524.3500,3,12,1,0,0
0536-ESJEP,Two year,DSL,Bank transfer (automatic),74.5500,4191.4500,2,54,1,0,0
4654-GGUII,One year,DSL,Mailed check,40.2000,711.9500,1,18,1,0,0
6478-HRRCZ,One year,DSL,Mailed check,70.5000,2201.7500,1,32,0,0,0
8510-BBWMU,One year,No,Mailed check,19.7500,806.9500,0,41,1,0,0
6857-TKDJV,Two year,No,Bank transfer (automatic),24.6500,1620.4500,0,67,0,0,0
2360-RDGRO,Month-to-month,Fiber optic,Electronic check,104.2500,6812.9500,1,65,1,0,0
0584-BJQGZ,Month-to-month,DSL,Bank transfer (automatic),78.3500,1837.9000,0,25,1,0,0
5134-IKDAY,Month-to-month,Fiber optic,Electronic check,69.8000,69.8000,3,1,1,0,1
1360-XFJMR,One year,Fiber optic,Credit card (automatic),109.7000,7344.4500,1,67,1,0,0
3070-DVEYC,Month-to-month,Fiber optic,Mailed check,73.7500,545.1500,3,7,0,1,1
5730-RIITO,Month-to-month,DSL,Credit card (automatic),33.4500,1500.2500,2,43,1,1,0
9058-MJLZC,Month-to-month,Fiber optic,Electronic check,94.6000,2283.1500,2,24,1,0,0
5707-ORNDZ,Month-to-month,DSL,Electronic check,54.5500,494.0500,2,9,0,1,1
0902-XKXPN,Two year,No,Bank transfer (automatic),20.2000,1376.5000,0,69,0,0,0
5177-RVZNU,One year,No,Bank transfer (automatic),20.3000,755.4000,0,37,0,0,0
0056-EPFBG,Two year,DSL,Credit card (automatic),39.4000,825.4000,0,20,1,0,0
8993-IZEUX,Month-to-month,Fiber optic,Bank transfer (automatic),69.1500,488.6500,3,7,0,0,0
8696-JKZNU,Month-to-month,Fiber optic,Electronic check,76.2500,2841.5500,3,37,1,1,1
5380-AFSSK,Month-to-month,Fiber optic,Mailed check,93.9000,486.8500,3,5,1,0,1
8190-ZTQFB,One year,DSL,Electronic check,51.3500,2075.1000,2,41,1,0,0
0931-MHTEM,One year,Fiber optic,Credit card (automatic),100.0500,5299.6500,2,54,1,0,0
2055-PDADH,Month-to-month,Fiber optic,Electronic check,70.4000,204.7000,3,3,1,1,1
7515-LODFU,Two year,No,Credit card (automatic),20.3000,1356.3000,0,69,0,1,0
0440-UEDAI,One year,Fiber optic,Credit card (automatic),94.4500,5042.7500,1,53,1,0,0
1337-BOZWO,One year,DSL,Credit card (automatic),46.4000,812.4000,2,18,0,0,0
0868-VJRDR,Two year,Fiber optic,Credit card (automatic),104.0500,6605.5500,1,64,1,0,0
8714-EUHJO,Month-to-month,Fiber optic,Electronic check,91.1500,2995.4500,3,31,1,0,1
6344-SFJVH,Month-to-month,DSL,Credit card (automatic),24.9000,505.9500,3,20,0,0,0
3950-VPYJB,One year,DSL,Mailed check,59.6000,3509.4000,1,57,0,0,0
8041-TMEID,Two year,Fiber optic,Credit card (automatic),108.5000,6991.9000,1,63,0,1,0
7321-ZNSLA,Two year,DSL,Mailed check,40.5500,590.3500,1,13,0,0,0
6941-KXRRV,One year,DSL,Bank transfer (automatic),58.9500,2789.7000,3,48,1,1,0
3721-CNEYS,Month-to-month,Fiber optic,Electronic check,70.9500,137.9500,3,2,1,0,1
8727-JQFHV,Two year,No,Mailed check,20.7500,1123.1500,0,57,0,0,0
9475-NNDGC,One year,Fiber optic,Bank transfer (automatic),113.1500,7953.2500,1,71,1,0,0
1355-KUSBG,Month-to-month,DSL,Electronic check,48.8000,349.8000,3,7,0,0,0
3688-FTHLT,Month-to-month,DSL,Bank transfer (automatic),63.0500,1067.0500,3,16,1,0,0
0899-LIIBW,Month-to-month,Fiber optic,Electronic check,100.8500,3527.3000,2,34,0,0,0
2568-OIADY,Month-to-month,Fiber optic,Electronic check,99.5000,3762.0000,2,37,1,0,1
1384-RCUXW,Month-to-month,Fiber optic,Mailed check,80.5500,1248.9000,3,16,1,0,0
5825-XJOCM,One year,DSL,Bank transfer (automatic),64.4000,3035.3500,1,48,1,0,0
6848-YLDFR,One year,DSL,Credit card (automatic),75.2000,4300.8000,2,58,1,0,0
8125-QPFJD,Two year,DSL,Bank transfer (automatic),84.9000,6065.3000,0,72,1,0,0
2320-YKQBO,Month-to-month,No,Mailed check,19.3000,144.9500,0,7,0,0,0
1193-RTSLK,Month-to-month,Fiber optic,Credit card (automatic),83.9000,3233.6000,1,38,1,0,1
2302-ANTDP,Month-to-month,Fiber optic,Electronic check,117.4500,5438.9000,0,48,0,1,1
